1.337364648e-02	5.930406712e-20
1.380851247e-02	5.413834163e-20
1.425751884e-02	4.943595515e-20
1.472112540e-02	4.515477734e-20
1.519980687e-02	4.125652635e-20
1.569405346e-02	3.770641686e-20
1.620437128e-02	3.447284041e-20
1.673128292e-02	3.152707493e-20
1.727532796e-02	2.884302090e-20
1.783706351e-02	2.639696156e-20
1.841706481e-02	2.416734517e-20
1.901592580e-02	2.213458712e-20
1.963425974e-02	2.028089016e-20
2.027269982e-02	1.859008106e-20
2.093189982e-02	1.704746224e-20
2.161253479e-02	1.563967693e-20
2.231530171e-02	1.435458668e-20
2.304092025e-02	1.318116007e-20
2.379013347e-02	1.210937156e-20
2.456370858e-02	1.113010966e-20
2.536243775e-02	1.023509336e-20
2.618713891e-02	9.416796338e-21
2.703865657e-02	8.668377976e-21
2.791786272e-02	7.983620742e-21
2.882565770e-02	7.356873253e-21
2.976297112e-02	6.782998550e-21
3.073076282e-02	6.257327086e-21
3.173002385e-02	5.775614004e-21
3.276177748e-02	5.334000313e-21
3.382708028e-02	4.928977608e-21
3.492702313e-02	4.557356002e-21
3.606273243e-02	4.216234987e-21
3.723537117e-02	3.902976956e-21
3.844614018e-02	3.615183133e-21
3.969627933e-02	3.350671711e-21
4.098706879e-02	3.107457974e-21
4.231983039e-02	2.883736242e-21
4.369592891e-02	2.677863465e-21
4.511677352e-02	2.488344310e-21
4.658381922e-02	2.313817615e-21
4.809856832e-02	2.153044080e-21
4.966257195e-02	2.004895080e-21
5.127743173e-02	1.868342495e-21
5.294480131e-02	1.742449478e-21
5.466638814e-02	1.626362047e-21
5.644395519e-02	1.519301448e-21
5.827932273e-02	1.420557207e-21
6.017437025e-02	1.329480803e-21
6.213103835e-02	1.245479912e-21
6.415133070e-02	1.168013154e-21
6.623731617e-02	1.096585315e-21
6.839113087e-02	1.030742974e-21
7.061498038e-02	9.700705244e-22
7.291114199e-02	9.141865333e-22
7.528196705e-02	8.627404184e-22
7.772988337e-02	8.154094175e-22
8.025739769e-02	7.718958251e-22
8.286709828e-02	7.319244813e-22
8.556165755e-02	6.952404969e-22
8.834383482e-02	6.616072037e-22
9.121647914e-02	6.308043200e-22
9.418253219e-02	6.026263248e-22
9.724503130e-02	5.768810302e-22
1.004071126e-01	5.533883456e-22
1.036720141e-01	5.319792238e-22
1.070430793e-01	5.124947749e-22
1.105237601e-01	4.947855358e-22
1.141176210e-01	4.787108760e-22
1.178283421e-01	4.641385210e-22
1.216597234e-01	4.509441704e-22
1.256156884e-01	4.390111914e-22
1.297002880e-01	4.282303623e-22
1.339177050e-01	4.184996501e-22
1.382722583e-01	4.097240017e-22
1.427684070e-01	4.018151358e-22
1.474107553e-01	3.946913259e-22
1.522040572e-01	3.882771649e-22
1.571532211e-01	3.825033117e-22
1.622633152e-01	3.773062151e-22
1.675395723e-01	3.726278204e-22
1.729873956e-01	3.684152603e-22
1.786123638e-01	3.646205341e-22
1.844202370e-01	3.612001820e-22
1.904169627e-01	3.581149584e-22
1.966086818e-01	3.553295078e-22
2.030017347e-01	3.528120499e-22
2.096026682e-01	3.505340749e-22
2.164182419e-01	3.484700526e-22
2.234554351e-01	3.465971584e-22
2.307214541e-01	3.448950148e-22
2.382237397e-01	3.433454521e-22
2.459699743e-01	3.419322863e-22
2.539680904e-01	3.406411156e-22
2.622262784e-01	3.394591337e-22
2.707529948e-01	3.383749602e-22
2.795569714e-01	3.373784868e-22
2.886472237e-01	3.364607380e-22
2.980330604e-01	3.356137465e-22
3.077240929e-01	3.348304401e-22
3.177302452e-01	3.341045415e-22
3.280617639e-01	3.334304781e-22
3.387292289e-01	3.328033014e-22
3.497435639e-01	3.322186160e-22
3.611160481e-01	3.316725155e-22
3.728583272e-01	3.311615261e-22
3.849824257e-01	3.306825565e-22
3.975007591e-01	3.302328533e-22
4.104261465e-01	3.298099619e-22
4.237718242e-01	3.294116914e-22
4.375514583e-01	3.290360839e-22
4.517791598e-01	3.286813873e-22
4.664694983e-01	3.283460312e-22
4.816375172e-01	3.280089803e-22
4.972987490e-01	3.277940526e-22
5.134692314e-01	3.275183031e-22
5.301655235e-01	3.272111555e-22
5.474047228e-01	3.269224687e-22
5.652044829e-01	3.267460457e-22
5.835830313e-01	3.263868083e-22
6.025591883e-01	3.263245952e-22
6.221523861e-01	3.260210181e-22
6.423826888e-01	3.258202244e-22
6.632708128e-01	3.255841741e-22
6.848381484e-01	3.254236018e-22
7.071067812e-01	3.252371606e-22
7.300995150e-01	3.250676099e-22
7.538398952e-01	3.249001802e-22
7.783522326e-01	3.247892175e-22
8.036616288e-01	3.246097297e-22
8.297940015e-01	3.244982198e-22
8.567761110e-01	3.243557283e-22
8.846355879e-01	3.242342791e-22
9.134009613e-01	3.241106019e-22
9.431016878e-01	3.240192336e-22
9.737681821e-01	3.239099768e-22
1.005431848e+00	3.238000337e-22
1.038125109e+00	3.237022928e-22
1.071881445e+00	3.236099508e-22
1.106735424e+00	3.235260326e-22
1.142722737e+00	3.234443354e-22
1.179880236e+00	3.233621310e-22
1.218245972e+00	3.232776900e-22
1.257859233e+00	3.232041819e-22
1.298760584e+00	3.231367123e-22
1.340991909e+00	3.230664904e-22
1.384596455e+00	3.230041937e-22
1.429618874e+00	3.229416247e-22
1.476105270e+00	3.228873008e-22
1.524103248e+00	3.228307455e-22
1.573661959e+00	3.227787266e-22
1.624832152e+00	3.227287367e-22
1.677666227e+00	3.226826907e-22
1.732218289e+00	3.226393447e-22
1.788544201e+00	3.225970983e-22
1.846701642e+00	3.225563770e-22
1.906750167e+00	3.225190831e-22
1.968751268e+00	3.224830808e-22
2.032768436e+00	3.224486212e-22
2.098867227e+00	3.224159662e-22
2.167115329e+00	3.223853420e-22
2.237582629e+00	3.223559307e-22
2.310341289e+00	3.223286931e-22
2.385465816e+00	3.223025463e-22
2.463033139e+00	3.222777319e-22
2.543122691e+00	3.222542424e-22
2.625816486e+00	3.222322532e-22
2.711199205e+00	3.222108198e-22
2.799358283e+00	3.221911509e-22
2.890383997e+00	3.221723337e-22
2.984369561e+00	3.221544888e-22
3.081411220e+00	3.221377034e-22
3.181608347e+00	3.221217622e-22
3.285063547e+00	3.221067645e-22
3.391882763e+00	3.220926711e-22
3.502175380e+00	3.220793376e-22
3.616054342e+00	3.220666581e-22
3.733636265e+00	3.220548148e-22
3.855041556e+00	3.220436155e-22
3.980394539e+00	3.220331244e-22
4.109823579e+00	3.220231331e-22
4.243461217e+00	3.220139009e-22
4.381444300e+00	3.220050299e-22
4.523914130e+00	3.219968192e-22
4.671016599e+00	3.219889639e-22
4.822902345e+00	3.219817718e-22
4.979726905e+00	3.219749319e-22
5.141650872e+00	3.219684488e-22
5.308840062e+00	3.219624828e-22
5.481465682e+00	3.219567818e-22
5.659704506e+00	3.219516241e-22
5.843739057e+00	3.219467682e-22
6.033757793e+00	3.219421856e-22
6.229955299e+00	3.219379468e-22
6.432532487e+00	3.219340757e-22
6.641696804e+00	3.219305428e-22
6.857662442e+00	3.219272050e-22
7.080650555e+00	3.219240757e-22
7.310889492e+00	3.219213660e-22
7.548615024e+00	3.219188503e-22
7.794070591e+00	3.219166112e-22
8.047507547e+00	3.219145513e-22
8.309185421e+00	3.219127109e-22
8.579372178e+00	3.219111555e-22
8.858344500e+00	3.219099472e-22
9.146388064e+00	3.219088251e-22
9.443797835e+00	3.219078726e-22
9.750878372e+00	3.219071422e-22
1.006794413e+01	3.219067791e-22
1.039531981e+01	3.219065087e-22
1.073334064e+01	3.219064309e-22
1.108235277e+01	3.219066418e-22
1.144271360e+01	3.219070490e-22
1.181479215e+01	3.219075718e-22
1.219896945e+01	3.219084431e-22
1.259563890e+01	3.219095538e-22
1.300520670e+01	3.219107802e-22
1.342809228e+01	3.219123643e-22
1.386472866e+01	3.219141316e-22
1.431556300e+01	3.219160923e-22
1.478105695e+01	3.219182877e-22
1.526168720e+01	3.219209075e-22
1.575794592e+01	3.219237197e-22
1.627034132e+01	3.219268021e-22
1.679939808e+01	3.219302959e-22
1.734565799e+01	3.219340355e-22
1.790968044e+01	3.219379946e-22
1.849204300e+01	3.219425305e-22
1.909334203e+01	3.219473099e-22
1.971419328e+01	3.219523872e-22
2.035523253e+01	3.219579899e-22
2.101711622e+01	3.219639680e-22
2.170052214e+01	3.219704454e-22
2.240615011e+01	3.219774337e-22
2.313472274e+01	3.219848781e-22
2.388698610e+01	3.219928392e-22
2.466371053e+01	3.220015424e-22
2.546569143e+01	3.220106588e-22
2.629375005e+01	3.220205043e-22
2.714873435e+01	3.220310661e-22
2.803151986e+01	3.220423324e-22
2.894301058e+01	3.220543447e-22
2.988413992e+01	3.220673246e-22
3.085587162e+01	3.220811203e-22
3.185920077e+01	3.220957646e-22
3.289515480e+01	3.221115673e-22
3.396479458e+01	3.221282506e-22
3.506921544e+01	3.221462583e-22
3.620954835e+01	3.221653804e-22
3.738696106e+01	3.221857300e-22
3.860265926e+01	3.222075493e-22
3.985788788e+01	3.222307299e-22
4.115393231e+01	3.222555370e-22
4.249211974e+01	3.222819634e-22
4.387382053e+01	3.223103110e-22
4.530044959e+01	3.223403694e-22
4.677346782e+01	3.223723941e-22
4.829438364e+01	3.224067168e-22
4.986475454e+01	3.224432543e-22
5.148618861e+01	3.224821582e-22
5.316034626e+01	3.225237855e-22
5.488894189e+01	3.225680411e-22
5.667374563e+01	3.226154189e-22
5.851658519e+01	3.226658055e-22
6.041934769e+01	3.227195753e-22
6.238398162e+01	3.227769728e-22
6.441249884e+01	3.228380200e-22
6.650697662e+01	3.229033488e-22
6.866955977e+01	3.229728384e-22
7.090246285e+01	3.230469856e-22
7.320797242e+01	3.231262360e-22
7.558844941e+01	3.232104750e-22
7.804633151e+01	3.233005290e-22
8.058413566e+01	3.233965287e-22
8.320446067e+01	3.234987271e-22
8.590998983e+01	3.236081392e-22
8.870349369e+01	3.237245454e-22
9.158783291e+01	3.238487049e-22
9.456596113e+01	3.239813479e-22
9.764092806e+01	3.241224404e-22
1.008158826e+02	3.242735311e-22
1.040940759e+02	3.244344069e-22
1.074788651e+02	3.246058524e-22
1.109737162e+02	3.247891927e-22
1.145822082e+02	3.249842357e-22
1.183080361e+02	3.251928960e-22
1.221550155e+02	3.254152539e-22
1.261270856e+02	3.256524704e-22
1.302283142e+02	3.259059796e-22
1.344629009e+02	3.261759212e-22
1.388351821e+02	3.264647551e-22
1.433496351e+02	3.267726676e-22
1.480108831e+02	3.271009328e-22
1.528236991e+02	3.274524438e-22
1.577930116e+02	3.278268491e-22
1.629239096e+02	3.282269744e-22
1.682216470e+02	3.286544330e-22
1.736916491e+02	3.291099657e-22
1.793395172e+02	3.295981045e-22
1.851710350e+02	3.301185136e-22
1.911921742e+02	3.306746574e-22
1.974091005e+02	3.312696144e-22
2.038281803e+02	3.319040040e-22
2.104559871e+02	3.325837056e-22
2.172993078e+02	3.333097120e-22
2.243651503e+02	3.340851755e-22
2.316607502e+02	3.349163774e-22
2.391935785e+02	3.358036251e-22
2.469713490e+02	3.367544811e-22
2.550020265e+02	3.377717454e-22
2.632938346e+02	3.388589589e-22
2.718552643e+02	3.400264691e-22
2.806950830e+02	3.412744398e-22
2.898223428e+02	3.426125559e-22
2.992463905e+02	3.440475048e-22
3.089768764e+02	3.455830395e-22
3.190237650e+02	3.472347818e-22
3.293973447e+02	3.490043293e-22
3.401082382e+02	3.509039928e-22
3.511674140e+02	3.529463855e-22
3.625861970e+02	3.551374946e-22
3.743762803e+02	3.574976411e-22
3.865497376e+02	3.600346687e-22
3.991190347e+02	3.627641841e-22
4.120970430e+02	3.657084526e-22
4.254970526e+02	3.688778066e-22
4.393327854e+02	3.723004322e-22
4.536184096e+02	3.759947877e-22
4.683685543e+02	3.799835317e-22
4.835983241e+02	3.843040620e-22
4.993233148e+02	3.889769875e-22
5.155596292e+02	3.940437422e-22
5.323238940e+02	3.995424843e-22
5.496332763e+02	4.055128319e-22
5.675055015e+02	4.120125512e-22
5.859588713e+02	4.190907467e-22
6.050122826e+02	4.268136459e-22
6.246852468e+02	4.352532854e-22
6.449979096e+02	4.444945511e-22
6.659710718e+02	4.546247307e-22
6.876262107e+02	4.657600456e-22
7.099855019e+02	4.780264307e-22
7.330718420e+02	4.915511802e-22
7.569088723e+02	5.065346254e-22
7.815210025e+02	5.231286743e-22
8.069334365e+02	5.415880314e-22
8.331721973e+02	5.622061964e-22
8.602641543e+02	5.851775225e-22
8.882370507e+02	6.110148944e-22
9.171195315e+02	6.400114593e-22
9.469411735e+02	6.726678643e-22
9.777325149e+02	7.097543101e-22
1.009525087e+03	7.512979665e-22
1.042351447e+03	7.985568431e-22
1.076245210e+03	8.518508359e-22
1.111241083e+03	9.113836957e-22
1.147374905e+03	9.782486657e-22
1.184683677e+03	1.050074968e-21
1.223205605e+03	1.126675965e-21
1.262980136e+03	1.204272644e-21
1.304048002e+03	1.275026393e-21
1.346451256e+03	1.334537597e-21
1.390233321e+03	1.370874775e-21
1.435439032e+03	1.381115295e-21
1.482114681e+03	1.365569774e-21
1.530308064e+03	1.325926309e-21
1.580068535e+03	1.273717208e-21
1.631447048e+03	1.215043934e-21
1.684496218e+03	1.156765159e-21
1.739270368e+03	1.103116508e-21
1.795825589e+03	1.056730063e-21
1.854219796e+03	1.018392723e-21
1.914512787e+03	9.890687362e-22
1.976766302e+03	9.692471992e-22
2.041044092e+03	9.582286325e-22
2.107411980e+03	9.581562982e-22
2.175937928e+03	9.681717143e-22
2.246692110e+03	9.896889479e-22
2.319746979e+03	1.024946202e-21
2.395177347e+03	1.074663151e-21
2.473060457e+03	1.142217006e-21
2.553476064e+03	1.229532203e-21
2.636506516e+03	1.338573702e-21
2.722236838e+03	1.465381154e-21
2.810754823e+03	1.603898196e-21
2.902151114e+03	1.728011481e-21
2.996519305e+03	1.808558183e-21
3.093956033e+03	1.829226273e-21
3.194561075e+03	1.785049342e-21
3.298437454e+03	1.715236031e-21
3.405691545e+03	1.646852035e-21
3.516433177e+03	1.601415913e-21
3.630775754e+03	1.587978617e-21
3.748836368e+03	1.622247537e-21
3.870735915e+03	1.706700156e-21
3.996599226e+03	1.854750451e-21
4.126555188e+03	2.077929803e-21
4.260736881e+03	2.371944842e-21
4.399281711e+03	2.653151126e-21
4.542331553e+03	2.786123534e-21
4.690032895e+03	2.701663598e-21
4.842536988e+03	2.500348610e-21
5.000000000e+03	2.337209266e-21
