# Data used to create Figure 1
#
# First column: frequency (Hz)
# Second column (dashed line): overlap reduction function between LIGO Hanford and LIGO Livingston sites
# Third column (solid line): overlap reduction function between LIGO Hanford and Virgo sites
# Fourth column (dashed-dotted line): overlap reduction function between LIGO Livingston and Virgo sites
#

1.0	-0.890261	-0.016973	-0.245024
2.0	-0.889041	-0.020893	-0.238692
3.0	-0.887011	-0.027309	-0.228283
4.0	-0.884173	-0.036047	-0.214014
5.0	-0.880533	-0.046872	-0.196178
6.0	-0.876099	-0.059490	-0.175142
7.0	-0.870878	-0.073559	-0.151339
8.0	-0.864881	-0.088695	-0.125255
9.0	-0.858117	-0.104484	-0.097422
10.0	-0.850601	-0.120488	-0.068403
11.0	-0.842346	-0.136265	-0.038785
12.0	-0.833366	-0.151368	-0.009158
13.0	-0.823680	-0.165368	0.019890
14.0	-0.813305	-0.177858	0.047789
15.0	-0.802260	-0.188463	0.074000
16.0	-0.790565	-0.196855	0.098027
17.0	-0.778241	-0.202755	0.119421
18.0	-0.765313	-0.205944	0.137800
19.0	-0.751802	-0.206267	0.152847
20.0	-0.737733	-0.203638	0.164322
21.0	-0.723133	-0.198040	0.172063
22.0	-0.708027	-0.189528	0.175991
23.0	-0.692442	-0.178226	0.176110
24.0	-0.676406	-0.164326	0.172506
25.0	-0.659949	-0.148080	0.165342
26.0	-0.643099	-0.129797	0.154859
27.0	-0.625885	-0.109833	0.141360
28.0	-0.608339	-0.088585	0.125214
29.0	-0.590490	-0.066477	0.106836
30.0	-0.572369	-0.043956	0.086685
31.0	-0.554008	-0.021474	0.065249
32.0	-0.535438	0.000518	0.043033
33.0	-0.516691	0.021581	0.020552
34.0	-0.497797	0.041303	-0.001687
35.0	-0.478789	0.059302	-0.023192
36.0	-0.459698	0.075239	-0.043499
37.0	-0.440556	0.088828	-0.062179
38.0	-0.421393	0.099837	-0.078853
39.0	-0.402239	0.108096	-0.093194
40.0	-0.383127	0.113501	-0.104936
41.0	-0.364085	0.116013	-0.113879
42.0	-0.345143	0.115662	-0.119893
43.0	-0.326330	0.112544	-0.122917
44.0	-0.307674	0.106815	-0.122964
45.0	-0.289203	0.098692	-0.120113
46.0	-0.270944	0.088440	-0.114509
47.0	-0.252924	0.076372	-0.106362
48.0	-0.235167	0.062836	-0.095933
49.0	-0.217698	0.048207	-0.083533
50.0	-0.200540	0.032877	-0.069511
51.0	-0.183717	0.017247	-0.054247
52.0	-0.167250	0.001716	-0.038143
53.0	-0.151159	-0.013331	-0.021609
54.0	-0.135463	-0.027528	-0.005058
55.0	-0.120182	-0.040540	0.011108
56.0	-0.105333	-0.052072	0.026505
57.0	-0.090930	-0.061871	0.040777
58.0	-0.076990	-0.069734	0.053604
59.0	-0.063526	-0.075513	0.064709
60.0	-0.050551	-0.079117	0.073863
61.0	-0.038074	-0.080512	0.080890
62.0	-0.026108	-0.079723	0.085671
63.0	-0.014659	-0.076830	0.088147
64.0	-0.003737	-0.071965	0.088313
65.0	0.006655	-0.065310	0.086226
66.0	0.016509	-0.057088	0.081995
67.0	0.025823	-0.047557	0.075781
68.0	0.034595	-0.037006	0.067790
69.0	0.042822	-0.025741	0.058268
70.0	0.050506	-0.014083	0.047495
71.0	0.057648	-0.002352	0.035775
72.0	0.064249	0.009132	0.023430
73.0	0.070313	0.020069	0.010789
74.0	0.075846	0.030174	-0.001816
75.0	0.080853	0.039196	-0.014065
76.0	0.085340	0.046916	-0.025650
77.0	0.089316	0.053154	-0.036290
78.0	0.092789	0.057776	-0.045731
79.0	0.095770	0.060693	-0.053758
80.0	0.098269	0.061865	-0.060194
81.0	0.100298	0.061299	-0.064908
82.0	0.101869	0.059049	-0.067817
83.0	0.102996	0.055215	-0.068883
84.0	0.103692	0.049937	-0.068119
85.0	0.103972	0.043392	-0.065584
86.0	0.103852	0.035786	-0.061381
87.0	0.103347	0.027353	-0.055655
88.0	0.102474	0.018344	-0.048587
89.0	0.101250	0.009018	-0.040388
90.0	0.099692	-0.000359	-0.031297
91.0	0.097818	-0.009526	-0.021569
92.0	0.095647	-0.018233	-0.011472
93.0	0.093195	-0.026248	-0.001278
94.0	0.090483	-0.033361	0.008743
95.0	0.087528	-0.039393	0.018332
96.0	0.084350	-0.044196	0.027244
97.0	0.080967	-0.047662	0.035259
98.0	0.077399	-0.049718	0.042182
99.0	0.073664	-0.050334	0.047851
100.0	0.069782	-0.049521	0.052140
101.0	0.065770	-0.047327	0.054962
102.0	0.061648	-0.043841	0.056269
103.0	0.057433	-0.039184	0.056053
104.0	0.053144	-0.033508	0.054349
105.0	0.048799	-0.026990	0.051227
106.0	0.044414	-0.019829	0.046797
107.0	0.040006	-0.012239	0.041198
108.0	0.035593	-0.004439	0.034599
109.0	0.031189	0.003346	0.027193
110.0	0.026811	0.010898	0.019191
111.0	0.022473	0.018007	0.010815
112.0	0.018190	0.024481	0.002294
113.0	0.013975	0.030148	-0.006142
114.0	0.009842	0.034861	-0.014271
115.0	0.005803	0.038504	-0.021881
116.0	0.001869	0.040990	-0.028778
117.0	-0.001947	0.042268	-0.034789
118.0	-0.005637	0.042323	-0.039768
119.0	-0.009189	0.041172	-0.043600
120.0	-0.012596	0.038868	-0.046200
121.0	-0.015848	0.035493	-0.047519
122.0	-0.018940	0.031162	-0.047540
123.0	-0.021863	0.026011	-0.046285
124.0	-0.024612	0.020200	-0.043805
125.0	-0.027182	0.013904	-0.040187
126.0	-0.029569	0.007310	-0.035544
127.0	-0.031768	0.000609	-0.030016
128.0	-0.033778	-0.006007	-0.023765
